1,1757579025402198,50615
2,1757579025452815,44035
3,1757579025496851,43827
4,1757579025540680,43606
5,1757579025584288,44245
6,1757579025628534,44397
7,1757579025672933,43647
8,1757579025716581,43593
9,1757579025760175,42883
10,1757579025803060,43675
11,1757579025846736,44452
12,1757579025891189,43181
13,1757579025934372,44911
14,1757579025979285,44446
15,1757579026023733,43855
16,1757579026067590,43689
17,1757579026111280,44355
18,1757579026155636,43617
19,1757579026199254,44221
20,1757579026243477,47298
21,1757579026290777,44752
22,1757579026335530,43924
23,1757579026379455,43252
24,1757579026422709,43685
25,1757579026466396,42663
26,1757579026509060,41965
27,1757579026551026,42010
28,1757579026593036,42157
29,1757579026635194,44252
30,1757579026679447,44712
31,1757579026724161,44577
32,1757579026768739,45370
33,1757579026814112,43980
34,1757579026858093,43103
35,1757579026901197,45728
36,1757579026946927,44151
37,1757579026991080,44059
38,1757579027035140,45552
39,1757579027080694,44867
40,1757579027125563,46485
41,1757579027172050,44506
42,1757579027216557,43390
43,1757579027259947,43689
44,1757579027303637,45268
45,1757579027348907,45509
46,1757579027394417,45216
47,1757579027439635,43861
48,1757579027483497,44639
49,1757579027528137,46244
50,1757579027574382,45157
51,1757579027619541,43989
52,1757579027663531,43259
53,1757579027706791,44188
54,1757579027750980,43297
55,1757579027794279,43447
56,1757579027837727,44304
57,1757579027882033,44822
58,1757579027926856,43449
59,1757579027970307,45061
60,1757579028015369,44756
61,1757579028060126,42144
62,1757579028102271,44286
63,1757579028146559,45862
64,1757579028192422,42659
65,1757579028235082,43413
66,1757579028278496,44758
67,1757579028323255,42993
68,1757579028366249,43006
69,1757579028409256,43186
70,1757579028452443,42753
71,1757579028495197,42037
72,1757579028537235,44203
73,1757579028581439,42770
74,1757579028624210,43243
75,1757579028667454,43917
76,1757579028711372,42892
77,1757579028754265,42709
78,1757579028796975,43293
79,1757579028840269,43383
80,1757579028883653,42664
81,1757579028926318,42890
82,1757579028969209,42860
83,1757579029012071,43477
84,1757579029055549,42817
85,1757579029098367,42685
86,1757579029141054,43084
87,1757579029184139,42964
88,1757579029227104,42968
89,1757579029270073,42342
90,1757579029312416,45549
91,1757579029357967,43434
92,1757579029401402,43635
93,1757579029445039,44179
94,1757579029489219,44781
95,1757579029534002,44141
96,1757579029578145,43606
97,1757579029621752,43374
98,1757579029665127,43184
99,1757579029708312,43013
100,1757579029751327,43064
