1,1756737712502565,53023
2,1756737712555589,43037
3,1756737712598627,43611
4,1756737712642239,45188
5,1756737712687428,42059
6,1756737712729488,45018
7,1756737712774506,43173
8,1756737712817680,43688
9,1756737712861369,43987
10,1756737712905357,42167
11,1756737712947525,43196
12,1756737712990722,42704
13,1756737713033427,43071
14,1756737713076499,42986
15,1756737713119485,43412
16,1756737713162898,43684
17,1756737713206583,43259
18,1756737713249842,43587
19,1756737713293430,42079
20,1756737713335510,42864
21,1756737713378374,42136
22,1756737713420511,42307
23,1756737713462819,42516
24,1756737713505336,42232
25,1756737713547569,42934
26,1756737713590504,42101
27,1756737713632606,42959
28,1756737713675566,42812
29,1756737713718379,42056
30,1756737713760436,43363
31,1756737713803800,42875
32,1756737713846676,84727
33,1756737713931404,81931
34,1756737714013336,82231
35,1756737714095568,82101
36,1756737714177670,81797
37,1756737714259468,82755
38,1756737714342223,85283
39,1756737714427508,78015
40,1756737714505523,83531
41,1756737714589055,81461
42,1756737714670516,81979
43,1756737714752496,82673
44,1756737714835169,81687
45,1756737714916857,83283
46,1756737715000142,82396
47,1756737715082539,82506
48,1756737715165046,81457
49,1756737715246503,83050
50,1756737715329554,122916
51,1756737715452470,122929
52,1756737715575400,123970
53,1756737715699371,123019
54,1756737715822391,124909
55,1756737715947301,123864
56,1756737716071167,121544
57,1756737716192712,123425
58,1756737716316138,122459
59,1756737716438597,124877
60,1756737716563474,121896
61,1756737716685370,123043
62,1756737716808414,124054
63,1756737716932468,122998
64,1756737717055467,123993
65,1756737717179461,123028
66,1756737717302489,123156
67,1756737717425647,122565
68,1756737717548213,123263
69,1756737717671477,123102
70,1756737717794580,123761
71,1756737717918342,122995
72,1756737718041338,123079
73,1756737718164418,122905
74,1756737718287324,123333
75,1756737718410657,124610
76,1756737718535267,121007
77,1756737718656275,123356
78,1756737718779632,123754
79,1756737718903387,122070
80,1756737719025458,123069
81,1756737719148528,123016
82,1756737719271544,124942
83,1756737719396487,121889
84,1756737719518377,122978
85,1756737719641356,123281
86,1756737719764638,122839
87,1756737719887478,123028
88,1756737720010507,124449
89,1756737720134957,123496
90,1756737720258454,123169
91,1756737720381624,122719
92,1756737720504344,124155
93,1756737720628500,123151
94,1756737720751652,122997
95,1756737720874650,124985
96,1756737720999636,121713
97,1756737721121349,125150
98,1756737721246500,123082
99,1756737721369583,122935
100,1756737721492519,123002
