1,1757084295072735,121773
2,1757084295194509,50339
3,1757084295244850,50841
4,1757084295295691,51410
5,1757084295347102,49792
6,1757084295396895,46103
7,1757084295442999,48523
8,1757084295491522,45768
9,1757084295537290,45017
10,1757084295582307,47606
11,1757084295629914,46630
12,1757084295676544,43603
13,1757084295720147,46420
14,1757084295766567,47906
15,1757084295814473,49474
16,1757084295863947,43513
17,1757084295907460,49297
18,1757084295956757,51161
19,1757084296007918,48684
20,1757084296056604,45189
21,1757084296101794,1065139
22,1757084297166933,43960
23,1757084297210893,42187
24,1757084297253080,42734
25,1757084297295814,41708
26,1757084297337523,42386
27,1757084297379909,42348
28,1757084297422258,44319
29,1757084297466577,41873
30,1757084297508450,42970
31,1757084297551420,43850
32,1757084297595270,42393
33,1757084297637663,42634
34,1757084297680297,41223
35,1757084297721521,41219
36,1757084297762740,41920
37,1757084297804660,43174
38,1757084297847834,41942
39,1757084297889776,40834
40,1757084297930610,42131
41,1757084297972741,41935
42,1757084298014676,42044
43,1757084298056720,41542
44,1757084298098262,42133
45,1757084298140396,42684
46,1757084298183081,42839
47,1757084298225920,41853
48,1757084298267773,41968
49,1757084298309741,42067
50,1757084298351808,41752
51,1757084298393560,42548
52,1757084298436108,42219
53,1757084298478327,42459
54,1757084298520786,41843
55,1757084298562629,42255
56,1757084298604884,42212
57,1757084298647096,41916
58,1757084298689012,42810
59,1757084298731823,42487
60,1757084298774311,42877
61,1757084298817189,42602
62,1757084298859791,41888
63,1757084298901679,43566
64,1757084298945246,41759
65,1757084298987006,41967
66,1757084299028974,42025
67,1757084299070999,41784
68,1757084299112783,42024
69,1757084299154807,42117
70,1757084299196925,41842
71,1757084299238768,42183
72,1757084299280951,41872
73,1757084299322823,42318
74,1757084299365141,42675
75,1757084299407816,42004
76,1757084299449821,41959
77,1757084299491781,43725
78,1757084299535506,41123
79,1757084299576629,42502
80,1757084299619131,41561
81,1757084299660692,42035
82,1757084299702727,45901
83,1757084299748628,42105
84,1757084299790733,41848
85,1757084299832582,42066
86,1757084299874649,42092
87,1757084299916742,41700
88,1757084299958443,42173
89,1757084300000616,42141
90,1757084300042757,42585
91,1757084300085342,42404
92,1757084300127746,42034
93,1757084300169781,42596
94,1757084300212378,42207
95,1757084300254586,42311
96,1757084300296897,41688
97,1757084300338586,42164
98,1757084300380750,42056
99,1757084300422807,42828
100,1757084300465635,42102
