1,1757084295072334,1110175
2,1757084296182511,1049955
3,1757084297232467,42270
4,1757084297274737,41976
5,1757084297316714,1069794
6,1757084298386509,40908
7,1757084298427417,40977
8,1757084298468394,41554
9,1757084298509949,41752
10,1757084298551701,42160
11,1757084298593862,42059
12,1757084298635921,42428
13,1757084298678349,41551
14,1757084298719901,42010
15,1757084298761911,42068
16,1757084298803979,42723
17,1757084298846702,41817
18,1757084298888519,43827
19,1757084298932346,41547
20,1757084298973893,43056
21,1757084299016949,42002
22,1757084299058951,41724
23,1757084299100675,42259
24,1757084299142935,41864
25,1757084299184799,43257
26,1757084299228057,41593
27,1757084299269651,43320
28,1757084299312971,41804
29,1757084299354776,43669
30,1757084299398446,42401
31,1757084299440847,41879
32,1757084299482726,42999
33,1757084299525725,40665
34,1757084299566390,41090
35,1757084299607481,42139
36,1757084299649620,42161
37,1757084299691781,42240
38,1757084299734022,41679
39,1757084299775701,42129
40,1757084299817830,41875
41,1757084299859705,42161
42,1757084299901866,41611
43,1757084299943478,42352
44,1757084299985830,43404
45,1757084300029234,43443
46,1757084300072678,41916
47,1757084300114595,41420
48,1757084300156015,42895
49,1757084300198911,42714
50,1757084300241626,43251
51,1757084300284878,41793
52,1757084300326671,42627
53,1757084300369298,41318
54,1757084300410617,41953
55,1757084300452571,41875
56,1757084300494447,42164
57,1757084300536611,43603
58,1757084300580214,42100
59,1757084300622314,42404
60,1757084300664718,41878
61,1757084300706596,42110
62,1757084300748706,42635
63,1757084300791342,42693
64,1757084300834036,41629
65,1757084300875665,42122
66,1757084300917787,41740
67,1757084300959527,41012
68,1757084301000540,42022
69,1757084301042562,41943
70,1757084301084506,42018
71,1757084301126525,42158
72,1757084301168683,41937
73,1757084301210620,42417
74,1757084301253037,42805
75,1757084301295843,42931
76,1757084301338775,43806
77,1757084301382581,42834
78,1757084301425415,42243
79,1757084301467658,1046843
80,1757084302514501,42178
81,1757084302556680,41908
82,1757084302598588,41935
83,1757084302640524,43672
84,1757084302684197,41563
85,1757084302725760,41855
86,1757084302767615,42054
87,1757084302809670,42039
88,1757084302851709,42105
89,1757084302893814,42357
90,1757084302936171,42305
91,1757084302978476,42138
92,1757084303020614,42072
93,1757084303062686,41913
94,1757084303104599,42413
95,1757084303147012,41754
96,1757084303188766,43120
97,1757084303231886,42717
98,1757084303274604,41982
99,1757084303316587,42126
100,1757084303358713,42830
