1,1756737715290153,121223
2,1756737715411377,122988
3,1756737715534366,123108
4,1756737715657475,123274
5,1756737715780750,123947
6,1756737715904698,123654
7,1756737716028353,123064
8,1756737716151418,122941
9,1756737716274360,123015
10,1756737716397377,124710
11,1756737716522089,122196
12,1756737716644286,123120
13,1756737716767407,123610
14,1756737716891018,123533
15,1756737717014552,123971
16,1756737717138524,122915
17,1756737717261440,123025
18,1756737717384466,122875
19,1756737717507343,123191
20,1756737717630535,122855
21,1756737717753391,123992
22,1756737717877384,123119
23,1756737718000504,122798
24,1756737718123303,124098
25,1756737718247402,121935
26,1756737718369338,123235
27,1756737718492575,122879
28,1756737718615456,122890
29,1756737718738347,122980
30,1756737718861328,123031
31,1756737718984361,123095
32,1756737719107458,123134
33,1756737719230593,122668
34,1756737719353262,124123
35,1756737719477386,122965
36,1756737719600352,123265
37,1756737719723618,123046
38,1756737719846666,122725
39,1756737719969393,124881
40,1756737720094275,122454
41,1756737720216730,123707
42,1756737720340439,123028
43,1756737720463468,125031
44,1756737720588500,121936
45,1756737720710437,122885
46,1756737720833323,124131
47,1756737720957455,122932
48,1756737721080388,124106
49,1756737721204495,123953
50,1756737721328450,122874
51,1756737721451325,123277
52,1756737721574604,123996
53,1756737721698601,81873
54,1756737721780475,81995
55,1756737721862471,82023
56,1756737721944495,82560
57,1756737722027056,82668
58,1756737722109725,81719
59,1756737722191445,82107
60,1756737722273553,83121
61,1756737722356675,82772
62,1756737722439448,81839
63,1756737722521288,82248
64,1756737722603537,82491
65,1756737722686029,81502
66,1756737722767532,82168
67,1756737722849701,81976
68,1756737722931678,82039
69,1756737723013719,81976
70,1756737723095706,81746
71,1756737723177454,81715
72,1756737723259171,82428
73,1756737723341600,81739
74,1756737723423340,82077
75,1756737723505418,82516
76,1756737723587935,81640
77,1756737723669576,81863
78,1756737723751440,82187
79,1756737723833627,81829
80,1756737723915457,82049
81,1756737723997507,81883
82,1756737724079391,82311
83,1756737724161703,42668
84,1756737724204372,43110
85,1756737724247483,42904
86,1756737724290389,42869
87,1756737724333259,42487
88,1756737724375748,42741
89,1756737724418490,43992
90,1756737724462483,42799
91,1756737724505283,42152
92,1756737724547436,42949
93,1756737724590386,43437
94,1756737724633824,42466
95,1756737724676290,42298
96,1756737724718589,44225
97,1756737724762815,43066
98,1756737724805882,42555
99,1756737724848438,43039
100,1756737724891478,43075
