1,1757452120144195,114083
2,1757452120258278,48202
3,1757452120306480,1069767
4,1757452121376248,43041
5,1757452121419289,41797
6,1757452121461086,41715
7,1757452121502801,42305
8,1757452121545106,42467
9,1757452121587574,42962
10,1757452121630537,42414
11,1757452121672952,42669
12,1757452121715622,43296
13,1757452121758918,43258
14,1757452121802177,44072
15,1757452121846250,42542
16,1757452121888792,42952
17,1757452121931745,44732
18,1757452121976478,42282
19,1757452122018761,42003
20,1757452122060764,42511
21,1757452122103275,42863
22,1757452122146139,42993
23,1757452122189132,42927
24,1757452122232059,43398
25,1757452122275458,42568
26,1757452122318026,43662
27,1757452122361688,41963
28,1757452122403651,42794
29,1757452122446445,42474
30,1757452122488920,41478
31,1757452122530399,42124
32,1757452122572524,43483
33,1757452122616008,42943
34,1757452122658952,42422
35,1757452122701375,43419
36,1757452122744794,42892
37,1757452122787687,43339
38,1757452122831026,42230
39,1757452122873256,42319
40,1757452122915576,42854
41,1757452122958430,43325
42,1757452123001755,42079
43,1757452123043834,41882
44,1757452123085716,43326
45,1757452123129042,1063375
46,1757452124192417,42204
47,1757452124234622,41833
48,1757452124276456,42862
49,1757452124319318,42034
50,1757452124361353,41969
51,1757452124403322,42020
52,1757452124445342,41023
53,1757452124486366,43404
54,1757452124529771,41445
55,1757452124571217,41442
56,1757452124612659,41654
57,1757452124654314,41914
58,1757452124696228,41955
59,1757452124738184,41558
60,1757452124779742,42115
61,1757452124821858,41359
62,1757452124863218,42183
63,1757452124905401,42231
64,1757452124947633,41741
65,1757452124989374,41865
66,1757452125031239,41864
67,1757452125073104,41613
68,1757452125114717,41798
69,1757452125156516,42151
70,1757452125198668,41807
71,1757452125240475,42069
72,1757452125282544,42233
73,1757452125324778,43311
74,1757452125368089,1064986
75,1757452126433075,42218
76,1757452126475293,43711
77,1757452126519004,42557
78,1757452126561561,41782
79,1757452126603343,41852
80,1757452126645195,42115
81,1757452126687310,42367
82,1757452126729677,41935
83,1757452126771613,41522
84,1757452126813136,41090
85,1757452126854226,42376
86,1757452126896603,44464
87,1757452126941068,42851
88,1757452126983919,42375
89,1757452127026295,41959
90,1757452127068254,41241
91,1757452127109495,42097
92,1757452127151592,42149
93,1757452127193741,41948
94,1757452127235690,41983
95,1757452127277673,42066
96,1757452127319739,1065619
97,1757452128385358,42166
98,1757452128427524,41813
99,1757452128469338,42221
100,1757452128511559,42284
