1,1756845364703478,45990
2,1756845364749469,42127
3,1756845364791596,41799
4,1756845364833396,42182
5,1756845364875579,41861
6,1756845364917441,42065
7,1756845364959507,42035
8,1756845365001542,42173
9,1756845365043716,42765
10,1756845365086482,42077
11,1756845365128560,41992
12,1756845365170553,42012
13,1756845365212566,41977
14,1756845365254544,41966
15,1756845365296511,41970
16,1756845365338482,41995
17,1756845365380478,42015
18,1756845365422494,41946
19,1756845365464441,42087
20,1756845365506529,41946
21,1756845365548476,42074
22,1756845365590551,41970
23,1756845365632522,42086
24,1756845365674608,41871
25,1756845365716480,42093
26,1756845365758574,41944
27,1756845365800518,42020
28,1756845365842539,42016
29,1756845365884556,41909
30,1756845365926466,42042
31,1756845365968509,42035
32,1756845366010545,41889
33,1756845366052434,42160
34,1756845366094594,42063
35,1756845366136658,41902
36,1756845366178561,41952
37,1756845366220514,41951
38,1756845366262466,41964
39,1756845366304431,42062
40,1756845366346494,42055
41,1756845366388550,42106
42,1756845366430657,42018
43,1756845366472676,41943
44,1756845366514620,42204
45,1756845366556824,41764
46,1756845366598588,42028
47,1756845366640617,41916
48,1756845366682534,41980
49,1756845366724515,42118
50,1756845366766634,41939
51,1756845366808574,42108
52,1756845366850683,41857
53,1756845366892541,42078
54,1756845366934620,41923
55,1756845366976544,42025
56,1756845367018570,42075
57,1756845367060646,41951
58,1756845367102598,42065
59,1756845367144664,41928
60,1756845367186593,41952
61,1756845367228546,42043
62,1756845367270590,41894
63,1756845367312484,41935
64,1756845367354420,42052
65,1756845367396473,42004
66,1756845367438478,42184
67,1756845367480663,41988
68,1756845367522652,41794
69,1756845367564447,42071
70,1756845367606519,41932
71,1756845367648452,42220
72,1756845367690673,41957
73,1756845367732630,41828
74,1756845367774459,41982
75,1756845367816442,42066
76,1756845367858508,41998
77,1756845367900507,42069
78,1756845367942577,42119
79,1756845367984697,42834
80,1756845368027531,42095
81,1756845368069627,41954
82,1756845368111582,42131
83,1756845368153714,41851
84,1756845368195566,41870
85,1756845368237436,42164
86,1756845368279601,41980
87,1756845368321581,41889
88,1756845368363471,42019
89,1756845368405490,42058
90,1756845368447549,42081
91,1756845368489631,42022
92,1756845368531654,41950
93,1756845368573605,42030
94,1756845368615636,42003
95,1756845368657640,41938
96,1756845368699579,41979
97,1756845368741559,42090
98,1756845368783650,42054
99,1756845368825704,41889
100,1756845368867594,42116
