1,1757282247511628,1117165
2,1757282248628793,43533
3,1757282248672326,44276
4,1757282248716602,1059073
5,1757282249775675,45570
6,1757282249821246,43175
7,1757282249864422,43009
8,1757282249907431,42226
9,1757282249949657,41687
10,1757282249991345,42008
11,1757282250033354,42109
12,1757282250075464,41944
13,1757282250117408,41985
14,1757282250159393,41862
15,1757282250201255,42167
16,1757282250243422,43240
17,1757282250286662,42276
18,1757282250328938,42458
19,1757282250371397,42062
20,1757282250413460,41779
21,1757282250455240,43360
22,1757282250498600,42731
23,1757282250541332,43340
24,1757282250584673,43215
25,1757282250627888,42287
26,1757282250670176,43217
27,1757282250713393,41914
28,1757282250755308,41983
29,1757282250797291,42021
30,1757282250839312,41992
31,1757282250881305,42154
32,1757282250923460,42112
33,1757282250965572,42823
34,1757282251008395,42122
35,1757282251050517,42707
36,1757282251093224,42045
37,1757282251135269,42686
38,1757282251177955,43419
39,1757282251221374,42678
40,1757282251264052,42382
41,1757282251306435,43100
42,1757282251349535,43058
43,1757282251392594,43108
44,1757282251435702,1058616
45,1757282252494319,43227
46,1757282252537546,41982
47,1757282252579529,41663
48,1757282252621192,42730
49,1757282252663922,42310
50,1757282252706232,42468
51,1757282252748700,41615
52,1757282252790316,42292
53,1757282252832608,43576
54,1757282252876184,43489
55,1757282252919673,42580
56,1757282252962254,41972
57,1757282253004226,42021
58,1757282253046247,42992
59,1757282253089240,42188
60,1757282253131429,42187
61,1757282253173616,42011
62,1757282253215627,42723
63,1757282253258350,43130
64,1757282253301480,42586
65,1757282253344067,44155
66,1757282253388222,42907
67,1757282253431130,42410
68,1757282253473540,42075
69,1757282253515615,42957
70,1757282253558573,42036
71,1757282253600609,42091
72,1757282253642700,42758
73,1757282253685459,42191
74,1757282253727650,42094
75,1757282253769745,42401
76,1757282253812146,42772
77,1757282253854918,42362
78,1757282253897281,42845
79,1757282253940127,42014
80,1757282253982142,41489
81,1757282254023631,41429
82,1757282254065060,42007
83,1757282254107067,41649
84,1757282254148716,42521
85,1757282254191237,41280
86,1757282254232518,41706
87,1757282254274224,41889
88,1757282254316113,42108
89,1757282254358221,42017
90,1757282254400238,41907
91,1757282254442146,42290
92,1757282254484436,42874
93,1757282254527311,42068
94,1757282254569379,42105
95,1757282254611485,43588
96,1757282254655074,42228
97,1757282254697302,41981
98,1757282254739284,42376
99,1757282254781661,42813
100,1757282254824474,42399
